from_id,to_id,rank,gender,field
2,1,Assoc,M,business
2,1,Assoc,F,business
2,1,Assoc,M,business
2,1,Full,M,business
2,1,Full,M,business
2,3,Asst,F,history
2,4,Asst,M,business
2,4,Asst,M,business
2,4,Asst,F,business
2,4,Asst,F,business
2,4,Asst,F,business
2,4,Asst,M,business
2,4,Asst,F,business
2,4,Asst,F,business
2,4,Assoc,M,business
2,4,Assoc,M,business
2,4,Assoc,M,business
2,4,Full,M,business
2,4,Full,M,business
2,4,Full,M,business
2,4,Full,M,business
2,4,Full,M,business
2,4,Full,M,business
2,4,Full,M,business
2,4,Full,M,business
2,4,Full,M,business
2,4,Full,M,business
2,4,Assoc,M,computer_science
2,4,Full,M,computer_science
2,4,Assoc,M,history
2,4,Assoc,F,history
2,4,Assoc,F,history
2,4,Full,M,history
2,4,Full,F,history
2,5,Asst,M,business
2,5,Asst,M,business
2,5,Asst,F,business
2,5,Asst,M,business
2,5,Assoc,M,business
2,5,Assoc,F,business
2,5,Assoc,M,business
2,5,Assoc,M,business
2,5,Assoc,M,business
2,5,Full,M,business
2,5,Full,M,business
2,5,Full,M,business
2,5,Full,M,business
2,5,Full,M,business
2,5,Assoc,M,computer_science
2,6,Assoc,M,business
2,6,Assoc,M,business
2,6,Assoc,M,business
2,6,Assoc,M,business
2,6,Full,M,business
2,6,Full,M,business
2,6,Full,F,business
2,6,Full,M,business
2,6,Full,M,business
2,7,Assoc,M,business
2,7,Assoc,M,business
2,7,Assoc,F,business
2,7,Assoc,F,business
2,7,Assoc,F,business
2,7,Full,M,business
2,7,Full,M,business
2,7,Full,M,business
2,7,Full,M,business
2,7,Full,M,business
2,7,Full,M,business
2,7,Full,M,business
2,8,Asst,M,business
2,8,Asst,F,business
2,8,Asst,F,business
2,8,Asst,M,business
2,8,Asst,M,business
2,8,Asst,M,business
2,8,Asst,M,business
2,8,Assoc,M,business
2,8,Assoc,F,business
2,8,Assoc,F,business
2,8,Assoc,M,business
2,8,Assoc,F,business
2,8,Assoc,M,business
2,8,Assoc,F,business
2,8,Assoc,M,business
2,8,Assoc,M,business
2,8,Assoc,F,business
2,8,Assoc,M,business
2,8,Assoc,M,business
2,8,Assoc,F,business
2,8,Assoc,F,business
2,8,Assoc,F,business
2,8,Assoc,F,business
2,8,Assoc,M,business
2,8,Assoc,M,business
2,8,Full,M,business
2,8,Full,M,business
2,8,Full,F,business
2,8,Full,M,business
2,8,Full,M,business
2,8,Full,M,business
2,8,Full,M,business
2,8,Full,M,business
2,8,Full,M,business
2,8,Full,M,business
2,8,Full,F,business
2,8,Full,M,business
2,8,Full,M,business
2,8,Full,M,business
2,8,Full,F,business
2,8,Full,M,business
2,8,Full,M,business
2,8,Full,M,business
2,8,Full,M,business
2,8,Full,M,business
2,8,Full,M,business
2,8,Full,M,business
2,8,Full,M,business
2,8,Full,M,business
2,8,Full,M,business
2,8,Full,F,business
2,8,Full,M,business
2,9,Asst,M,business
2,9,Asst,M,business
2,9,Assoc,M,business
2,9,Assoc,M,business
2,9,Assoc,M,business
2,9,Full,F,business
2,9,Full,F,business
2,9,Full,M,business
2,9,Full,M,business
2,9,Asst,M,history
2,9,Asst,F,history
2,9,Assoc,M,history
2,10,Asst,M,business
2,10,Asst,M,business
2,10,Asst,M,business
2,10,Asst,M,business
2,10,Asst,M,business
2,10,Assoc,M,business
2,10,Full,M,business
2,10,Asst,F,computer_science
2,10,Full,M,computer_science
2,10,Full,M,computer_science
2,10,Assoc,M,history
2,10,Full,M,history
2,10,Full,M,history
2,11,Full,M,history
2,12,Full,F,computer_science
2,12,Assoc,F,history
2,12,Full,M,history
2,13,Asst,M,business
2,13,Asst,M,business
2,13,Assoc,M,business
2,13,Assoc,M,business
2,13,Full,M,business
2,13,Full,M,business
2,13,Full,M,business
2,13,Full,M,business
2,14,Full,M,computer_science
2,14,Full,F,computer_science
2,14,Full,M,computer_science
2,14,Full,M,computer_science
2,14,Full,M,computer_science
2,14,Assoc,M,history
2,14,Full,M,history
2,14,Full,M,history
2,15,Full,M,computer_science
2,15,Full,M,computer_science
2,15,Full,M,computer_science
2,16,Full,M,computer_science
2,16,Full,M,computer_science
2,16,Full,M,computer_science
2,16,Full,M,computer_science
2,16,Full,M,computer_science
2,16,Full,M,computer_science
2,17,Asst,M,business
2,17,Asst,M,business
2,17,Asst,F,business
2,17,Asst,M,business
2,17,Asst,M,business
2,17,Asst,M,business
2,17,Asst,M,business
2,17,Asst,M,business
2,17,Asst,M,business
2,17,Assoc,M,business
2,17,Assoc,M,business
2,17,Assoc,M,business
2,17,Full,M,business
2,17,Full,M,business
2,17,Full,M,business
2,17,Full,M,business
2,17,Full,M,business
2,17,Asst,M,computer_science
2,17,Assoc,M,computer_science
2,17,Full,M,computer_science
2,17,Full,M,computer_science
2,17,Full,M,computer_science
2,17,Full,M,computer_science
2,17,Full,F,computer_science
2,17,Assoc,F,history
2,17,Full,M,history
2,18,Asst,M,business
2,18,Assoc,M,business
2,18,Assoc,M,business
2,18,Full,F,business
2,18,Full,M,business
2,18,Full,M,business
2,18,Full,M,business
2,18,Full,M,computer_science
2,19,Asst,M,computer_science
2,19,Assoc,M,history
2,19,Full,M,history
2,19,Full,M,history
2,20,Assoc,F,business
2,20,Full,M,computer_science
2,21,Asst,M,business
2,21,Asst,M,business
2,21,Asst,M,business
2,21,Asst,F,business
2,21,Asst,M,business
2,21,Assoc,M,business
2,21,Assoc,M,business
2,21,Assoc,M,business
2,21,Assoc,M,business
2,21,Full,M,business
2,22,Full,M,history
2,22,Full,F,history
2,22,Full,M,history
2,22,Full,M,history
2,23,Full,M,computer_science
2,24,Asst,F,business
2,24,Full,M,business
2,24,Full,M,business
2,24,Asst,M,computer_science
2,24,Assoc,M,computer_science
2,26,Assoc,M,computer_science
2,26,Full,M,computer_science
2,26,Full,M,computer_science
2,27,Asst,M,business
2,27,Asst,M,business
2,27,Asst,M,business
2,27,Asst,M,business
2,27,Asst,F,business
2,27,Assoc,F,business
2,27,Assoc,M,business
2,27,Assoc,M,business
2,27,Full,M,business
2,27,Full,M,business
2,27,Full,M,business
2,27,Full,M,business
2,27,Full,M,business
2,27,Full,M,business
2,27,Full,M,business
2,27,Full,M,business
2,27,Full,M,business
2,27,Full,M,business
2,27,Full,F,business
2,27,Asst,M,computer_science
2,27,Asst,M,computer_science
2,27,Asst,F,computer_science
2,27,Asst,M,computer_science
2,27,Full,M,computer_science
2,27,Asst,M,history
2,27,Asst,M,history
2,27,Asst,F,history
2,27,Assoc,M,history
2,27,Assoc,F,history
2,27,Full,M,history
2,27,Full,M,history
2,27,Full,M,history
2,27,Full,M,history
2,27,Full,M,history
2,27,Full,F,history
2,27,Full,M,history
2,27,Full,M,history
2,27,Full,M,history
2,27,Full,M,history
2,28,Asst,F,computer_science
2,28,Asst,F,computer_science
2,28,Assoc,M,computer_science
2,28,Assoc,M,computer_science
2,28,Assoc,M,computer_science
2,28,Assoc,M,computer_science
2,28,Full,M,computer_science
2,28,Full,M,computer_science
2,28,Full,M,computer_science
2,28,Full,M,computer_science
2,28,Full,F,computer_science
2,28,Full,M,computer_science
2,28,Full,M,computer_science
2,28,Full,M,computer_science
2,29,Asst,M,business
2,29,Assoc,F,computer_science
2,29,Assoc,M,computer_science
2,29,Assoc,M,computer_science
2,29,Assoc,M,computer_science
2,29,Full,M,computer_science
2,29,Full,M,computer_science
2,29,Full,M,computer_science
2,29,Full,F,computer_science
2,29,Assoc,M,history
2,29,Assoc,M,history
2,29,Full,M,history
2,29,Full,M,history
2,30,Asst,M,business
2,30,Asst,M,business
2,30,Asst,F,business
2,30,Asst,M,business
2,30,Assoc,F,business
2,30,Assoc,M,business
2,30,Assoc,M,business
2,30,Assoc,M,business
2,30,Assoc,M,business
2,30,Assoc,M,business
2,30,Assoc,F,business
2,30,Assoc,F,business
2,30,Full,M,business
2,30,Full,F,business
2,30,Full,M,business
2,30,Full,M,business
2,30,Full,F,business
2,30,Full,M,business
2,30,Full,M,business
2,30,Full,M,business
2,30,Full,M,business
2,30,Full,M,business
2,30,Full,F,business
2,30,Full,M,business
2,30,Full,M,business
2,30,Full,F,business
2,30,Full,M,business
2,30,Full,M,business
2,31,Full,M,computer_science
2,31,Full,M,computer_science
2,31,Full,M,computer_science
2,31,Full,M,computer_science
2,31,Assoc,M,history
2,31,Assoc,M,history
2,31,Assoc,M,history
2,31,Full,M,history
2,31,Full,M,history
2,31,Full,M,history
2,32,Assoc,M,computer_science
2,32,Assoc,M,computer_science
2,32,Assoc,M,computer_science
2,32,Assoc,M,computer_science
2,32,Full,M,computer_science
2,32,Full,M,computer_science
2,32,Full,M,computer_science
2,32,Full,F,computer_science
2,32,Full,M,computer_science
2,32,Full,M,computer_science
2,33,Full,M,computer_science
2,34,Asst,M,business
2,34,Asst,M,business
2,34,Asst,M,business
2,34,Asst,F,business
2,34,Asst,M,business
2,34,Asst,M,business
2,34,Assoc,M,business
2,34,Assoc,M,business
2,34,Assoc,F,business
2,34,Assoc,F,business
2,34,Assoc,M,business
2,34,Assoc,M,business
2,34,Assoc,F,business
2,34,Assoc,M,business
2,34,Assoc,M,business
2,34,Assoc,M,business
2,34,Assoc,M,business
2,34,Assoc,M,business
2,34,Assoc,F,business
2,34,Assoc,M,business
2,34,Assoc,M,business
2,34,Full,M,business
2,34,Full,M,business
2,34,Full,M,business
2,34,Full,M,business
2,34,Full,M,business
2,34,Full,F,business
2,34,Full,M,business
2,34,Full,M,business
2,34,Full,M,business
2,34,Assoc,M,computer_science
2,34,Assoc,F,computer_science
2,34,Assoc,M,computer_science
2,34,Assoc,M,computer_science
2,34,Assoc,F,computer_science
2,35,Full,F,history
2,36,Asst,F,business
2,36,Asst,F,business
2,36,Asst,M,business
2,36,Asst,M,business
2,36,Asst,M,business
2,36,Assoc,F,business
2,36,Assoc,M,business
2,36,Full,M,business
2,36,Full,M,business
2,36,Full,M,business
2,36,Full,M,business
2,36,Assoc,M,computer_science
2,36,Full,M,computer_science
2,37,Asst,M,business
2,37,Asst,M,business
2,37,Asst,M,business
2,37,Assoc,M,business
2,37,Assoc,M,business
2,37,Full,M,business
2,37,Full,M,business
2,37,Full,M,business
2,37,Full,M,computer_science
2,37,Full,M,computer_science
2,37,Full,M,history
2,37,Full,M,history
2,38,Asst,M,business
2,38,Assoc,M,business
2,38,Assoc,F,business
2,38,Assoc,M,business
2,38,Assoc,M,business
2,38,Asst,F,history
2,38,Assoc,F,history
2,38,Full,M,history
2,39,Full,M,computer_science
2,40,Asst,M,computer_science
2,40,Assoc,M,computer_science
2,40,Assoc,M,computer_science
2,40,Full,M,computer_science
2,41,Assoc,M,computer_science
2,41,Full,M,computer_science
2,41,Full,M,computer_science
2,41,Full,M,computer_science
2,41,Assoc,M,history
2,42,Asst,M,business
2,42,Asst,F,business
2,42,Asst,F,business
2,42,Assoc,M,business
2,42,Assoc,F,business
2,42,Assoc,M,business
2,42,Assoc,F,business
2,42,Assoc,M,business
2,42,Full,F,business
2,42,Full,M,business
2,42,Full,M,business
2,42,Full,M,business
2,42,Full,M,business
2,42,Full,M,computer_science
2,42,Full,M,computer_science
2,42,Full,F,computer_science
2,42,Assoc,M,history
2,42,Assoc,F,history
2,42,Assoc,F,history
2,42,Full,M,history
2,43,Asst,F,business
2,43,Asst,M,business
2,43,Asst,M,business
2,43,Asst,M,business
2,43,Asst,F,business
2,43,Asst,F,business
2,43,Assoc,M,business
2,43,Assoc,F,business
2,43,Full,M,business
2,43,Full,M,business
2,43,Full,M,business
2,43,Full,M,business
2,43,Full,M,business
2,43,Asst,M,history
2,43,Assoc,M,history
2,43,Assoc,F,history
2,43,Full,M,history
2,43,Full,F,history
2,44,Assoc,M,computer_science
2,44,Full,M,computer_science
2,44,Full,M,computer_science
2,44,Asst,M,history
2,44,Full,M,history
2,44,Full,M,history
2,44,Full,M,history
2,45,Asst,F,business
2,45,Asst,M,business
2,45,Asst,M,business
2,45,Asst,M,business
2,45,Assoc,M,business
2,45,Assoc,M,business
2,45,Full,M,business
2,45,Full,M,business
2,45,Full,M,business
2,45,Full,M,business
2,45,Full,M,business
2,45,Asst,F,history
2,45,Asst,F,history
2,45,Assoc,M,history
2,45,Full,F,history
2,45,Full,M,history
2,46,Asst,M,business
2,46,Asst,M,business
2,46,Asst,F,business
2,46,Asst,M,business
2,46,Assoc,M,business
2,46,Assoc,M,business
2,46,Assoc,M,business
2,46,Assoc,F,business
2,46,Assoc,F,business
2,46,Full,F,business
2,46,Full,M,business
2,46,Full,F,business
2,46,Full,M,business
2,46,Full,M,business
2,46,Full,M,business
2,46,Full,M,business
2,46,Full,F,business
2,46,Full,M,business
2,46,Full,M,business
2,46,Full,M,computer_science
2,46,Full,M,computer_science
2,46,Asst,M,history
2,47,Assoc,M,computer_science
2,47,Full,M,computer_science
2,47,Asst,M,history
2,47,Asst,M,history
2,47,Asst,M,history
2,47,Assoc,M,history
2,47,Assoc,M,history
2,48,Asst,M,business
2,48,Asst,F,business
2,48,Asst,M,business
2,48,Asst,M,business
2,48,Asst,M,business
2,48,Asst,M,business
2,48,Assoc,M,business
2,48,Assoc,F,business
2,48,Assoc,M,business
2,48,Asst,M,computer_science
2,48,Assoc,M,computer_science
2,48,Assoc,M,computer_science
2,48,Assoc,M,computer_science
2,48,Full,M,computer_science
2,48,Full,M,computer_science
2,48,Full,M,computer_science
2,48,Full,F,computer_science
2,48,Full,M,computer_science
2,49,Full,M,history
2,50,Asst,F,business
2,50,Asst,M,business
2,50,Asst,F,business
2,50,Asst,F,business
2,50,Asst,M,business
2,50,Asst,F,business
2,50,Assoc,M,business
2,50,Assoc,F,business
2,50,Assoc,F,business
2,50,Assoc,F,business
2,50,Assoc,M,business
2,50,Assoc,F,business
2,50,Assoc,M,business
2,50,Assoc,M,business
2,50,Assoc,F,business
2,50,Full,M,business
2,50,Full,M,business
2,50,Full,M,business
2,50,Full,M,business
2,50,Full,M,business
2,50,Full,F,business
2,50,Full,M,business
2,50,Full,M,business
2,50,Full,M,computer_science
2,50,Full,M,history
2,50,Full,M,history
2,50,Full,M,history
2,50,Full,F,history
2,50,Full,M,history
2,50,Full,M,history
2,50,Full,M,history
2,50,Full,M,history
2,50,Full,M,history
2,50,Full,M,history
2,51,Asst,M,business
2,51,Asst,M,business
2,51,Assoc,M,business
2,51,Assoc,M,business
2,51,Assoc,M,business
2,51,Assoc,M,business
2,51,Assoc,M,business
2,51,Assoc,M,business
2,51,Assoc,M,business
2,51,Full,M,business
2,51,Full,M,business
2,51,Full,M,business
2,51,Full,M,business
2,52,Asst,M,business
2,52,Asst,M,business
2,52,Assoc,F,business
2,52,Assoc,M,business
2,52,Assoc,M,business
2,52,Assoc,M,business
2,52,Assoc,F,business
2,52,Assoc,M,business
2,52,Assoc,F,business
2,52,Full,M,business
2,52,Full,M,business
2,52,Full,M,business
2,52,Full,M,business
2,52,Assoc,F,history
2,52,Full,F,history
2,52,Full,M,history
2,52,Full,M,history
2,53,Assoc,M,computer_science
2,53,Assoc,M,computer_science
2,55,Asst,M,business
2,55,Asst,M,business
2,55,Asst,M,business
2,55,Asst,M,business
2,55,Asst,F,business
2,55,Asst,M,business
2,55,Assoc,M,business
2,55,Assoc,M,business
2,55,Assoc,M,business
2,55,Assoc,F,business
2,55,Full,M,business
2,55,Full,M,business
2,55,Full,F,business
2,55,Full,M,business
2,55,Full,M,business
2,55,Full,M,business
2,55,Asst,M,computer_science
2,55,Asst,F,computer_science
2,55,Assoc,M,computer_science
2,55,Assoc,M,computer_science
2,55,Assoc,M,computer_science
2,55,Full,M,computer_science
2,55,Full,M,computer_science
2,55,Full,M,computer_science
2,55,Full,M,computer_science
2,55,Full,M,computer_science
2,55,Full,M,computer_science
2,55,Asst,M,history
2,55,Asst,F,history
2,55,Assoc,F,history
2,55,Assoc,F,history
2,55,Full,M,history
2,55,Full,M,history
2,56,Asst,M,business
2,56,Asst,F,business
2,56,Asst,F,business
2,56,Asst,F,business
2,56,Asst,F,business
2,56,Assoc,M,business
2,56,Assoc,M,business
2,56,Full,M,business
2,56,Assoc,M,computer_science
2,56,Full,M,computer_science
2,56,Full,M,computer_science
2,56,Assoc,M,history
2,56,Full,M,history
2,57,Asst,M,history
2,57,Full,M,history
2,58,Assoc,M,computer_science
2,58,Full,M,computer_science
2,58,Full,M,computer_science
2,58,Asst,M,history
2,58,Full,M,history
2,58,Full,M,history
2,58,Full,M,history
2,59,Assoc,M,computer_science
2,59,Full,M,computer_science
2,60,Full,M,computer_science
2,60,Full,M,computer_science
2,60,Assoc,M,history
2,61,Assoc,M,computer_science
2,61,Full,M,computer_science
2,63,Asst,M,business
2,63,Asst,M,business
2,63,Asst,M,business
2,63,Asst,M,business
2,63,Assoc,M,business
2,63,Assoc,F,business
2,63,Assoc,M,business
2,63,Assoc,M,business
2,63,Full,M,business
2,63,Full,M,business
2,63,Full,M,business
2,63,Full,F,business
2,63,Full,M,business
2,63,Full,M,business
2,63,Full,M,business
2,63,Asst,M,computer_science
2,63,Assoc,F,computer_science
2,63,Assoc,M,computer_science
2,63,Assoc,M,computer_science
2,63,Asst,M,history
2,63,Assoc,M,history
2,64,Asst,F,history
2,64,Assoc,M,history
2,64,Full,M,history
2,65,Assoc,M,history
2,66,Asst,M,computer_science
2,66,Assoc,M,computer_science
2,66,Assoc,F,computer_science
2,66,Assoc,M,computer_science
2,66,Assoc,M,computer_science
2,67,Assoc,M,computer_science
2,67,Assoc,M,computer_science
2,67,Assoc,M,computer_science
2,67,Assoc,M,computer_science
2,67,Assoc,M,computer_science
2,67,Assoc,M,computer_science
2,67,Full,M,computer_science
2,67,Full,M,computer_science
2,67,Full,M,computer_science
2,67,Full,M,computer_science
2,68,Asst,M,computer_science
2,68,Asst,F,computer_science
2,68,Assoc,F,computer_science
2,68,Assoc,F,computer_science
2,68,Full,M,computer_science
2,68,Full,M,computer_science
2,69,Assoc,M,business
2,69,Assoc,M,business
2,69,Assoc,M,business
2,69,Assoc,M,business
2,69,Assoc,M,business
2,69,Assoc,M,business
2,69,Full,M,business
2,69,Full,M,business
2,69,Full,M,business
2,69,Full,M,business
2,69,Full,M,business
2,69,Full,M,business
2,69,Full,M,history
2,69,Full,F,history
2,70,Asst,M,business
2,70,Asst,M,business
2,70,Asst,F,business
2,70,Asst,F,business
2,70,Asst,F,business
2,70,Assoc,F,business
2,70,Assoc,M,business
2,70,Assoc,M,business
2,70,Full,M,business
2,70,Full,M,business
2,70,Full,M,business
2,70,Full,M,business
2,70,Full,F,business
2,70,Full,M,business
2,70,Full,M,business
2,70,Assoc,M,history
2,70,Full,M,history
2,71,Full,M,computer_science
2,73,Assoc,F,history
2,73,Full,M,history
2,74,Asst,F,computer_science
2,74,Assoc,M,computer_science
2,74,Assoc,M,computer_science
2,75,Asst,F,business
2,75,Asst,M,business
2,75,Asst,M,business
2,75,Asst,M,business
2,75,Asst,M,business
2,75,Full,M,business
2,75,Full,M,business
2,75,Full,F,business
2,75,Asst,F,computer_science
2,75,Assoc,M,computer_science
2,75,Assoc,M,computer_science
2,75,Full,M,computer_science
2,75,Full,M,computer_science
2,75,Full,M,computer_science
2,75,Assoc,M,history
2,76,Assoc,M,computer_science
2,77,Assoc,M,computer_science
2,77,Assoc,M,computer_science
2,78,Assoc,M,computer_science
2,78,Assoc,M,computer_science
2,78,Full,M,computer_science
2,78,Full,M,computer_science
2,78,Full,M,computer_science
2,78,Full,M,computer_science
2,80,Asst,F,computer_science
2,80,Full,M,computer_science
2,81,Asst,M,business
2,81,Asst,M,business
2,81,Asst,M,business
2,81,Asst,M,business
2,81,Assoc,M,business
2,81,Assoc,M,business
2,81,Full,M,business
2,81,Full,M,business
2,81,Full,M,business
2,81,Full,F,business
2,81,Full,M,business
2,81,Full,M,business
2,81,Full,F,business
2,81,Full,M,business
2,81,Full,M,business
2,81,Full,M,business
2,81,Full,M,business
2,81,Asst,M,computer_science
2,81,Asst,F,computer_science
2,81,Assoc,M,computer_science
2,81,Full,M,computer_science
2,81,Full,M,computer_science
2,81,Full,M,computer_science
2,81,Full,M,computer_science
2,81,Asst,F,history
2,81,Assoc,F,history
2,81,Assoc,M,history
2,81,Full,F,history
2,81,Full,F,history
2,81,Full,M,history
2,81,Full,F,history
2,81,Full,M,history
2,81,Full,M,history
2,82,Assoc,M,business
2,82,Assoc,F,business
2,82,Full,M,business
2,82,Full,M,business
2,82,Full,M,business
2,82,Asst,M,computer_science
2,82,Assoc,M,computer_science
2,82,Assoc,F,computer_science
2,82,Full,M,computer_science
2,82,Full,M,computer_science
2,82,Full,M,computer_science
2,83,Assoc,F,computer_science
2,83,Assoc,F,computer_science
2,84,Asst,M,business
2,84,Asst,F,business
2,84,Asst,F,business
2,84,Assoc,M,business
2,84,Assoc,F,business
2,84,Assoc,M,business
2,84,Assoc,F,business
2,84,Assoc,M,business
2,84,Assoc,M,business
2,84,Assoc,M,business
2,84,Assoc,M,business
2,84,Assoc,M,business
2,84,Full,M,business
2,84,Full,F,business
2,84,Full,M,business
2,84,Full,M,business
2,84,Full,M,business
2,84,Assoc,M,computer_science
2,84,Full,M,computer_science
2,84,Full,M,computer_science
2,84,Full,M,computer_science
2,84,Full,M,computer_science
2,86,Asst,M,history
2,86,Assoc,F,history
2,86,Assoc,F,history
2,87,Asst,F,business
2,87,Asst,M,business
2,87,Asst,M,business
2,87,Asst,M,business
2,87,Asst,M,business
2,87,Asst,M,business
2,87,Asst,M,business
2,87,Asst,M,business
2,87,Asst,F,business
2,87,Asst,F,business
2,87,Assoc,M,business
2,87,Assoc,M,business
2,87,Assoc,M,business
2,87,Full,M,business
2,87,Full,F,business
2,87,Full,M,business
2,87,Full,M,business
2,87,Full,M,business
2,87,Full,M,business
2,87,Full,M,business
2,87,Full,F,business
2,87,Full,M,business
2,87,Full,M,business
2,87,Assoc,F,history
2,87,Assoc,F,history
2,87,Full,M,history
2,87,Full,F,history
2,88,Asst,M,computer_science
2,89,Assoc,M,computer_science
2,89,Assoc,F,computer_science
2,89,Assoc,M,computer_science
2,89,Full,F,computer_science
2,89,Full,M,computer_science
2,90,Asst,M,business
2,90,Asst,M,business
2,90,Assoc,M,business
2,90,Assoc,M,business
2,90,Full,M,business
2,90,Assoc,M,computer_science
2,90,Assoc,M,computer_science
2,90,Assoc,M,history
2,90,Full,M,history
2,90,Full,M,history
2,90,Full,M,history
2,90,Full,M,history
2,91,Asst,M,computer_science
2,92,Asst,M,business
2,92,Asst,F,business
2,92,Assoc,M,business
2,92,Assoc,M,business
2,92,Assoc,M,business
2,92,Assoc,M,business
2,92,Assoc,M,business
2,92,Assoc,M,business
2,92,Full,M,business
2,92,Full,M,business
2,92,Full,M,business
2,92,Full,M,business
2,92,Full,M,business
2,92,Full,M,business
2,92,Full,F,business
2,92,Full,M,business
2,92,Full,M,business
2,92,Full,F,business
2,92,Assoc,M,computer_science
2,92,Full,M,computer_science
2,92,Assoc,M,history
2,93,Assoc,F,computer_science
2,93,Full,M,computer_science
2,94,Asst,F,computer_science
2,95,Full,M,computer_science
2,96,Asst,M,business
2,96,Asst,F,business
2,96,Asst,M,business
2,96,Asst,M,business
2,96,Asst,M,business
2,96,Assoc,M,business
2,96,Assoc,M,business
2,96,Assoc,M,business
2,96,Assoc,F,business
2,96,Full,M,business
2,96,Full,M,business
2,96,Full,M,business
2,96,Full,M,business
2,96,Full,M,business
2,96,Full,M,business
2,96,Full,M,business
2,96,Full,M,business
2,96,Full,M,business
2,96,Full,M,business
2,96,Full,M,business
2,96,Full,M,business
2,96,Assoc,F,computer_science
2,96,Full,M,computer_science
2,97,Asst,M,business
2,97,Asst,M,business
2,97,Asst,M,business
2,97,Asst,M,business
2,97,Asst,M,business
2,97,Asst,M,business
2,97,Asst,F,business
2,97,Assoc,F,business
2,97,Full,M,business
2,97,Full,M,business
2,97,Full,M,business
2,97,Full,M,business
2,97,Full,F,business
2,97,Asst,M,computer_science
2,97,Full,M,computer_science
2,97,Full,M,computer_science
2,97,Asst,F,history
2,97,Assoc,M,history
2,97,Assoc,F,history
2,97,Assoc,M,history
2,97,Full,M,history
2,97,Full,M,history
2,97,Full,M,history
2,97,Full,M,history
2,98,Asst,M,business
2,98,Asst,F,business
2,98,Asst,M,business
2,98,Assoc,M,business
2,98,Assoc,M,business
2,98,Assoc,M,business
2,98,Full,F,business
2,98,Full,M,business
2,98,Full,M,business
2,99,Full,M,computer_science
2,100,Asst,F,business
2,100,Asst,F,business
2,100,Asst,F,business
2,100,Assoc,M,business
2,100,Assoc,F,business
2,100,Assoc,F,business
2,100,Full,F,business
2,100,Full,F,business
2,100,Full,M,business
2,100,Full,M,computer_science
2,100,Full,M,computer_science
2,100,Full,M,computer_science
2,102,Asst,M,computer_science
2,102,Asst,M,computer_science
2,102,Asst,F,history
2,102,Asst,F,history
2,102,Asst,M,history
2,102,Asst,F,history
2,102,Full,M,history
2,102,Full,M,history
2,102,Full,M,history
2,102,Full,F,history
2,102,Full,M,history
2,102,Full,M,history
2,102,Full,M,history
2,103,Asst,F,business
2,103,Asst,M,business
2,103,Assoc,M,business
2,103,Assoc,M,business
2,103,Assoc,M,business
2,103,Full,M,business
2,103,Full,M,business
2,103,Full,M,business
2,103,Full,F,business
2,103,Full,M,business
2,103,Full,M,business
2,103,Full,M,business
2,103,Asst,M,computer_science
2,103,Asst,M,computer_science
2,103,Assoc,M,computer_science
2,103,Assoc,M,computer_science
2,103,Full,F,computer_science
2,103,Full,M,computer_science
2,103,Full,M,computer_science
2,103,Full,M,computer_science
2,103,Assoc,F,history
2,104,Asst,M,computer_science
2,104,Asst,F,computer_science
2,104,Asst,M,computer_science
2,104,Assoc,M,computer_science
2,104,Full,M,computer_science
2,104,Full,M,computer_science
2,104,Full,M,computer_science
2,104,Full,M,computer_science
2,104,Full,M,computer_science
2,105,Assoc,M,computer_science
2,105,Full,M,computer_science
2,105,Full,M,computer_science
2,105,Full,M,computer_science
2,105,Full,M,computer_science
2,106,Asst,M,business
2,106,Assoc,M,business
2,106,Full,M,business
2,106,Full,M,business
2,106,Full,M,business
2,106,Full,M,computer_science
2,106,Full,M,history
2,107,Asst,M,business
2,107,Asst,F,business
2,107,Asst,F,business
2,107,Asst,F,business
2,107,Asst,M,business
2,107,Assoc,M,business
2,107,Full,M,business
2,107,Full,M,business
2,107,Full,M,business
2,107,Full,M,computer_science
2,107,Full,M,computer_science
2,107,Full,F,computer_science
2,107,Full,M,computer_science
2,108,Asst,M,business
2,108,Assoc,M,business
2,108,Full,M,business
2,108,Full,M,business
2,108,Full,M,business
2,108,Full,M,business
2,108,Full,M,business
2,108,Full,M,business
2,108,Full,M,business
2,109,Asst,F,business
2,109,Asst,M,business
2,109,Asst,M,business
2,109,Asst,M,business
2,109,Asst,M,business
2,109,Asst,M,business
2,109,Assoc,M,business
2,109,Assoc,M,business
2,109,Full,M,business
2,109,Full,M,business
2,109,Full,M,business
2,109,Full,M,business
2,109,Full,M,business
2,109,Full,M,business
2,109,Full,F,business
2,109,Full,M,business
2,109,Full,M,business
2,109,Full,F,business
2,109,Full,M,business
2,109,Asst,M,computer_science
2,109,Full,M,computer_science
2,109,Full,M,computer_science
2,109,Full,M,computer_science
2,109,Assoc,F,history
2,109,Full,F,history
2,109,Full,M,history
2,109,Full,M,history
2,110,Assoc,M,history
2,110,Full,F,history
2,111,Asst,M,business
2,111,Asst,M,business
2,111,Asst,M,business
2,111,Assoc,M,business
2,111,Full,M,business
2,111,Full,M,business
2,111,Full,M,business
2,111,Full,M,business
2,111,Asst,M,history
2,111,Assoc,M,history
2,111,Full,M,history
2,112,Asst,M,business
2,112,Asst,F,business
2,112,Full,M,business
2,113,Assoc,F,computer_science
2,113,Assoc,M,computer_science
2,113,Assoc,M,computer_science
2,113,Assoc,M,computer_science
